City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
471,Providencia,MX,2022-02-03 23:08:47,28.7167,-111.5833,69.85,15,0,14.45,clear sky
472,Srednekolymsk,RU,2022-02-03 23:08:47,67.45,153.6833,-38.25,100,43,0.92,scattered clouds
473,Liwale,TZ,2022-02-03 23:08:48,-9.7667,37.9333,70.05,99,89,2.46,light rain
474,Upata,VE,2022-02-03 23:08:48,8.0086,-62.3989,80.19,66,79,6.49,broken clouds
475,Adre,TD,2022-02-03 23:08:48,13.4667,22.2,66.88,11,4,13.96,clear sky
476,Jieshi,CN,2022-02-03 23:08:49,22.8134,115.8257,51.94,78,95,9.46,overcast clouds
477,Marsabit,KE,2022-02-03 23:08:49,2.3284,37.9899,72.77,37,99,11.1,overcast clouds
478,Jilin,CN,2022-02-03 23:07:16,43.0,126.0,-9.27,100,50,2.48,scattered clouds
479,Chermoz,RU,2022-02-03 23:08:49,58.787,56.1489,2.89,100,100,2.82,overcast clouds
480,Jalu,LY,2022-02-03 23:08:50,29.0331,21.5482,53.6,55,51,15.12,broken clouds
481,Kandiari,PK,2022-02-03 23:08:50,26.9156,68.5216,59.92,24,0,5.77,clear sky
482,Makaryev,RU,2022-02-03 23:08:50,57.8797,43.8069,-0.8,100,100,1.52,overcast clouds
483,Creston,US,2022-02-03 23:08:51,41.0586,-94.3614,16.45,44,0,9.22,clear sky
484,Galashki,RU,2022-02-03 23:08:51,43.1136,44.9894,29.35,48,100,2.53,overcast clouds
485,Taikang,CN,2022-02-03 23:08:51,46.8333,124.4167,-9.33,90,29,7.2,scattered clouds
486,Gourcy,BF,2022-02-03 23:09:13,13.2167,-2.35,69.33,12,2,10.25,clear sky
487,Lata,PT,2022-02-03 23:07:46,40.1629,-8.3327,49.91,94,100,0.36,overcast clouds
488,Honiara,SB,2022-02-03 23:09:13,-9.4333,159.95,79.14,92,100,8.1,overcast clouds
489,Port Macquarie,AU,2022-02-03 23:07:22,-31.4333,152.9167,67.89,100,40,10.36,scattered clouds
490,Burgersdorp,ZA,2022-02-03 23:09:14,-30.9977,26.3286,66.54,58,87,5.17,overcast clouds
491,Taywarah,AF,2022-02-03 23:09:14,33.35,64.4167,10.2,31,1,5.32,clear sky
492,Panjakent,TJ,2022-02-03 23:09:15,39.4952,67.6093,31.8,37,0,5.91,clear sky
493,Saryagash,KZ,2022-02-03 23:09:15,41.4511,69.1701,37.36,34,0,7.47,clear sky
494,Presidente Dutra,BR,2022-02-03 23:09:16,-5.29,-44.49,76.42,84,98,1.81,overcast clouds
495,Koroni,GR,2022-02-03 23:09:16,36.8,21.95,46.08,55,34,7.85,scattered clouds
496,Pudozh,RU,2022-02-03 23:09:16,61.8099,36.5345,-5.49,100,100,1.5,overcast clouds
497,Cockburn Town,TC,2022-02-03 23:09:17,21.4612,-71.1419,75.38,74,62,23.76,broken clouds
498,Chirongui,YT,2022-02-03 23:09:17,-12.9319,45.1483,82.33,77,99,10.8,overcast clouds
499,Sept-Iles,CA,2022-02-03 23:09:17,50.2001,-66.3821,9.05,56,100,13.0,overcast clouds
500,Dhidhdhoo,MV,2022-02-03 23:09:18,6.8833,73.1,80.06,74,11,9.86,few clouds
501,Esmeraldas,BR,2022-02-03 23:10:18,-19.7625,-44.3139,72.46,89,54,1.57,broken clouds
502,Morant Bay,JM,2022-02-03 23:10:19,17.8815,-76.4093,78.66,81,6,11.23,clear sky
503,Jiuquan,CN,2022-02-03 23:10:19,39.7432,98.5174,14.63,39,34,3.53,scattered clouds
504,Paita,PE,2022-02-03 23:10:19,-5.0892,-81.1144,73.92,75,50,19.73,scattered clouds
505,Shiraoi,JP,2022-02-03 23:10:20,42.55,141.35,21.2,75,30,12.1,scattered clouds
506,Hohhot,CN,2022-02-03 23:10:20,40.8106,111.6522,5.29,67,6,2.44,clear sky
507,Manzanillo,CU,2022-02-03 23:07:17,20.3433,-77.1167,80.15,62,83,7.31,broken clouds
508,Severnyy,RU,2022-02-03 23:10:20,50.677,36.5532,28.44,93,100,4.47,mist
509,Flinders,AU,2022-02-03 23:10:21,-34.5833,150.8552,68.18,84,83,10.0,broken clouds
510,Kudirkos Naumiestis,LT,2022-02-03 23:10:21,54.7731,22.8631,28.36,95,100,6.55,overcast clouds
511,Agadez,NE,2022-02-03 23:10:22,19.75,10.25,53.15,25,0,10.87,clear sky
512,Leh,IN,2022-02-03 23:06:09,34.1667,77.5833,5.0,95,100,2.66,overcast clouds
513,Salalah,OM,2022-02-03 23:10:22,17.0151,54.0924,69.89,78,0,2.3,clear sky
514,Halifax,CA,2022-02-03 23:08:37,44.6453,-63.5724,43.0,98,100,4.0,overcast clouds
515,Pacific Grove,US,2022-02-03 23:06:29,36.6177,-121.9166,67.57,65,0,5.01,clear sky
516,Oranjemund,NA,2022-02-03 23:10:23,-28.55,16.4333,64.29,87,10,17.69,clear sky
517,Henties Bay,NA,2022-02-03 23:10:23,-22.116,14.2845,67.86,86,1,7.63,clear sky
518,Bealanana,MG,2022-02-03 23:10:24,-14.55,48.7333,63.34,96,100,3.65,overcast clouds
519,Port Hawkesbury,CA,2022-02-03 23:10:24,45.6169,-61.3485,43.79,97,100,3.0,overcast clouds
520,Westport,US,2022-02-03 23:10:25,41.1415,-73.3579,46.54,98,100,4.0,moderate rain
521,Pandan,PH,2022-02-03 23:10:25,14.0453,124.1694,77.04,89,97,12.41,overcast clouds
522,Camacha,PT,2022-02-03 23:10:26,33.0833,-16.3333,64.53,88,20,8.05,few clouds
523,Masindi,UG,2022-02-03 23:10:26,1.6744,31.715,71.47,45,100,3.44,overcast clouds
524,Panaba,MX,2022-02-03 23:10:26,21.2833,-88.2667,85.42,49,0,14.2,clear sky
525,Nueva Concepcion,GT,2022-02-03 23:10:27,14.2,-91.3,87.75,50,18,8.93,few clouds
526,Jumla,NP,2022-02-03 23:05:32,29.2747,82.1838,34.34,97,100,5.7,snow
527,Monrovia,LR,2022-02-03 23:10:27,6.3005,-10.7969,76.77,84,26,6.78,scattered clouds
528,Odienne,CI,2022-02-03 23:10:27,9.51,-7.5692,73.31,13,3,1.99,clear sky
529,Shubarshi,KZ,2022-02-03 23:10:28,48.5872,57.1869,20.32,83,100,13.22,overcast clouds
530,Hay River,CA,2022-02-03 23:08:06,60.8156,-115.7999,-18.31,96,61,2.84,broken clouds
531,Kuusamo,FI,2022-02-03 23:10:28,65.9667,29.1833,-9.36,77,20,1.14,few clouds
532,Waipawa,NZ,2022-02-03 23:10:08,-41.4122,175.5153,74.03,52,67,7.56,broken clouds
533,Kimbe,PG,2022-02-03 23:10:29,-5.5502,150.1429,77.9,88,100,4.41,overcast clouds
534,Sur,OM,2022-02-03 23:10:29,22.5667,59.5289,68.45,49,0,6.89,clear sky
535,Joshimath,IN,2022-02-03 23:10:29,30.5667,79.5667,37.18,97,100,2.37,overcast clouds
536,Labuan,MY,2022-02-03 23:10:30,5.2767,115.2417,78.96,79,91,7.56,overcast clouds
537,Mogadouro,PT,2022-02-03 23:10:30,41.3403,-6.7119,40.78,72,99,3.18,overcast clouds
538,Rio Grande,BR,2022-02-03 23:10:31,-32.035,-52.0986,76.89,86,21,8.3,light rain
539,Miri,MY,2022-02-03 23:10:31,4.4148,114.0089,75.94,91,98,5.3,overcast clouds
540,Sungaipenuh,ID,2022-02-03 23:10:31,-2.0833,101.3833,63.37,95,97,3.47,overcast clouds
541,Valleyview,CA,2022-02-03 23:10:32,55.0667,-117.2859,1.44,93,100,3.96,light snow
542,Tazovskiy,RU,2022-02-03 23:10:32,67.4667,78.7,1.62,97,100,7.54,overcast clouds
543,Seymchan,RU,2022-02-03 23:10:32,62.8833,152.4333,-23.93,94,68,4.12,broken clouds
544,Bangassou,CF,2022-02-03 23:10:33,4.7413,22.8184,73.49,34,86,1.1,overcast clouds
545,Arman,RU,2022-02-03 23:10:33,59.7,150.1667,4.05,74,34,10.85,scattered clouds
546,Limenaria,GR,2022-02-03 23:10:33,40.6261,24.5786,43.95,61,1,7.38,clear sky
547,Merauke,ID,2022-02-03 23:11:34,-8.4667,140.3333,81.86,78,93,12.06,overcast clouds
548,Vangaindrano,MG,2022-02-03 23:11:34,-23.35,47.6,74.93,92,93,6.44,light rain
549,Yerbogachen,RU,2022-02-03 23:11:34,61.2767,108.0108,0.73,99,97,3.09,overcast clouds
550,Celestun,MX,2022-02-03 23:11:35,20.8667,-90.4,83.57,63,0,8.5,clear sky
551,Pasni,PK,2022-02-03 23:11:35,25.2631,63.471,67.71,29,0,14.67,clear sky
552,Kasongo-Lunda,CD,2022-02-03 23:11:35,-6.4667,16.8167,69.46,97,100,0.43,light rain
553,Fredonia,US,2022-02-03 23:08:20,42.4401,-79.3317,25.05,91,100,20.71,snow
554,Haifa,IL,2022-02-03 23:11:36,32.8156,34.9892,53.65,72,14,17.54,few clouds
555,Vanavara,RU,2022-02-03 23:11:36,60.34,102.2797,11.55,94,100,8.99,light snow
556,Zhanakorgan,KZ,2022-02-03 23:11:37,43.9098,67.2495,26.49,75,1,6.24,clear sky
557,Gornyy,RU,2022-02-03 23:11:37,55.1153,83.9059,-0.31,100,97,5.91,overcast clouds
558,Kropotkin,RU,2022-02-03 23:11:37,45.4375,40.5756,38.37,79,100,4.76,light rain
559,Matagami,CA,2022-02-03 23:11:38,49.7502,-77.6328,-16.2,96,100,1.88,overcast clouds
560,Ibotirama,BR,2022-02-03 23:11:38,-12.1853,-43.2206,81.61,51,61,1.83,broken clouds
561,Balkanabat,TM,2022-02-03 23:09:10,39.5108,54.3671,51.28,31,100,1.83,overcast clouds
562,Georgetown,MY,2022-02-03 23:08:58,5.4112,100.3354,79.9,83,20,4.61,few clouds
563,Fort Frances,CA,2022-02-03 23:11:39,48.5999,-93.4003,-3.78,63,0,4.61,clear sky
564,Kishtwar,IN,2022-02-03 23:11:39,33.3167,75.7667,35.4,97,100,1.21,light rain
565,Nang Rong,TH,2022-02-03 23:11:40,14.6377,102.7914,70.72,67,76,9.31,light rain
566,Tromso,NO,2022-02-03 23:11:40,69.6496,18.957,16.45,62,0,4.61,clear sky
567,Dom Pedrito,BR,2022-02-03 23:11:40,-30.9828,-54.6731,75.78,73,99,14.27,light rain
568,Borgosesia,IT,2022-02-03 23:11:41,45.7145,8.2799,44.44,74,81,2.15,broken clouds
569,Necochea,AR,2022-02-03 23:11:41,-38.5473,-58.7368,71.04,82,100,7.96,overcast clouds
570,Milkovo,RU,2022-02-03 23:11:41,54.7167,158.6167,17.6,92,100,9.13,light snow
571,Ende,ID,2022-02-03 23:11:42,-8.8432,121.6623,79.07,82,89,4.16,overcast clouds
572,Iquitos,PE,2022-02-03 23:11:24,-3.7481,-73.2472,77.04,94,75,2.3,broken clouds
573,Kuandian,CN,2022-02-03 23:11:42,40.7286,124.7847,3.52,88,3,3.2,clear sky
574,Jackson,US,2022-02-03 23:11:43,42.4165,-122.8345,55.15,52,0,0.0,clear sky
575,Saint-Augustin,CA,2022-02-03 23:06:47,51.226,-58.6502,20.12,78,100,19.37,overcast clouds
576,Turukhansk,RU,2022-02-03 23:11:43,65.8167,87.9833,4.75,95,100,11.92,light snow
577,Kontagora,NG,2022-02-03 23:11:44,10.3999,5.4695,75.15,15,41,7.0,scattered clouds
578,Nome,US,2022-02-03 23:09:26,64.5011,-165.4064,5.11,62,0,33.38,clear sky
579,Grand-Lahou,CI,2022-02-03 23:12:05,5.1367,-5.0242,78.76,87,0,6.98,clear sky
580,Velyka Bahachka,UA,2022-02-03 23:12:06,49.7912,33.7226,23.02,93,99,13.78,overcast clouds
581,Howard Springs,AU,2022-02-03 23:12:06,-12.497,131.047,81.88,97,99,5.21,overcast clouds
582,Shelburne,CA,2022-02-03 23:12:06,44.0787,-80.2041,12.18,84,100,13.51,overcast clouds
583,Banda Aceh,ID,2022-02-03 23:12:07,5.5577,95.3222,78.1,79,61,7.18,broken clouds
584,Moundou,TD,2022-02-03 23:12:07,8.5667,16.0833,73.92,15,78,6.2,broken clouds
585,Traralgon,AU,2022-02-03 23:12:07,-38.1833,146.5333,64.85,78,66,5.12,broken clouds
586,Quesnel,CA,2022-02-03 23:12:08,52.9999,-122.5029,27.1,93,100,10.36,overcast clouds
587,Raton,US,2022-02-03 23:12:05,36.9034,-104.4391,19.58,63,0,5.75,clear sky
588,Chengde,CN,2022-02-03 23:12:08,40.9725,117.9361,8.46,51,0,7.67,clear sky
589,Mormugao,IN,2022-02-03 23:12:09,15.4,73.8,70.86,88,20,3.44,few clouds
590,Marhaura,IN,2022-02-03 23:12:09,25.9667,84.8667,55.33,74,42,20.69,scattered clouds
591,Vetluzhskiy,RU,2022-02-03 23:12:10,58.3902,45.4654,0.86,100,100,1.61,overcast clouds
592,Tanete,ID,2022-02-03 23:13:10,-3.9443,119.7848,76.98,88,99,2.86,overcast clouds
593,Ialibu,PG,2022-02-03 23:13:10,-6.2821,143.9935,63.82,77,91,2.37,overcast clouds
594,Kutum,SD,2022-02-03 23:13:11,14.2,24.6667,60.44,13,41,14.85,scattered clouds
595,Nata,PA,2022-02-03 23:13:11,8.3333,-80.5167,81.46,56,13,13.91,few clouds
596,Yangjiang,CN,2022-02-03 23:13:12,21.85,111.9667,53.94,83,100,7.49,overcast clouds
597,Anadyr,RU,2022-02-03 23:12:55,64.75,177.4833,14.5,57,70,35.79,broken clouds
598,Bayan,CN,2022-02-03 23:13:12,46.0833,127.4,-15.9,100,91,3.96,overcast clouds
599,Vostok,RU,2022-02-03 23:13:13,46.4856,135.8833,-11.6,99,100,3.62,overcast clouds
600,Balassagyarmat,HU,2022-02-03 23:13:13,48.073,19.2961,36.34,74,100,2.1,overcast clouds
601,Dunedin,NZ,2022-02-03 23:13:13,-45.8742,170.5036,50.47,95,100,2.89,moderate rain
602,Manta,EC,2022-02-03 23:13:14,-0.95,-80.7333,78.58,78,40,11.5,scattered clouds
603,Bogatyye Saby,RU,2022-02-03 23:13:14,56.0102,50.4483,21.69,96,100,8.61,light snow
604,Nemuro,JP,2022-02-03 23:13:14,43.3236,145.575,22.33,70,13,14.07,few clouds
605,San Francisco,US,2022-02-03 23:08:40,37.7749,-122.4194,67.21,50,75,5.01,broken clouds
606,Pontianak,ID,2022-02-03 23:13:15,-0.0333,109.3333,76.98,94,40,3.44,moderate rain
607,Matay,EG,2022-02-03 23:13:05,28.419,30.7792,51.64,51,5,12.57,clear sky
608,Chupa,RU,2022-02-03 23:13:15,66.27,33.0549,-6.02,100,100,1.34,overcast clouds
609,Garden City,US,2022-02-03 23:13:16,42.3256,-83.331,21.45,86,100,5.99,overcast clouds
610,Uniara,IN,2022-02-03 23:13:16,26.15,75.2167,52.77,50,0,7.63,clear sky
611,Uruguaiana,BR,2022-02-03 23:13:16,-29.7547,-57.0883,75.13,88,100,6.91,overcast clouds
612,Vila Franca Do Campo,PT,2022-02-03 23:13:17,37.7167,-25.4333,61.2,80,56,12.19,broken clouds
613,Kununurra,AU,2022-02-03 23:13:17,-15.7667,128.7333,80.58,94,75,4.61,broken clouds
614,Melton,AU,2022-02-03 23:09:31,-37.6833,144.5833,67.93,63,3,11.59,clear sky
615,Shepsi,RU,2022-02-03 23:13:18,44.0361,39.1489,46.24,75,100,4.43,overcast clouds
616,Toktogul,KG,2022-02-03 23:13:18,41.8708,72.9402,20.34,71,37,4.16,scattered clouds
617,Sarangani,PH,2022-02-03 23:13:18,5.4033,125.4636,80.82,76,92,18.5,very heavy rain
618,Slave Lake,CA,2022-02-03 23:13:19,55.2834,-114.769,-0.33,76,100,3.96,overcast clouds
619,Cosala,MX,2022-02-03 23:13:19,24.4125,-106.6908,74.79,38,51,4.88,broken clouds
620,Lavrentiya,RU,2022-02-03 23:13:19,65.5833,-171.0,0.55,59,0,22.06,clear sky
621,Leon Valley,US,2022-02-03 23:13:20,29.4952,-98.6186,33.64,81,100,3.0,overcast clouds
622,Palu,ID,2022-02-03 23:13:20,-0.8917,119.8707,75.31,91,99,2.08,overcast clouds
623,Wuwei,CN,2022-02-03 23:13:20,37.9281,102.6414,16.93,38,1,0.74,clear sky
624,Athabasca,CA,2022-02-03 23:10:02,54.7169,-113.2854,-4.23,86,95,3.02,overcast clouds
625,Thunder Bay,CA,2022-02-03 23:08:47,48.4001,-89.3168,0.55,90,2,1.48,clear sky
626,Asosa,ET,2022-02-03 23:13:21,10.0667,34.5333,68.09,28,42,4.9,scattered clouds
627,West Melbourne,US,2022-02-03 23:12:55,28.0717,-80.6534,75.2,83,0,10.36,clear sky
628,Krasnovishersk,RU,2022-02-03 23:13:21,60.4078,57.082,-1.48,100,100,0.67,overcast clouds
629,Laela,TZ,2022-02-03 23:13:22,-8.5667,32.05,60.96,94,100,3.38,light rain
630,Misratah,LY,2022-02-03 23:13:22,32.3754,15.0925,57.51,55,0,7.36,clear sky
631,Shimoda,JP,2022-02-03 23:13:23,34.6667,138.95,38.1,61,99,7.25,overcast clouds
632,Amapa,BR,2022-02-03 23:13:23,1.0,-52.0,72.18,98,100,2.35,moderate rain
633,Orcopampa,PE,2022-02-03 23:13:23,-15.2661,-72.3417,46.13,91,99,7.29,light rain
634,Kiruna,SE,2022-02-03 23:13:24,67.8557,20.2251,-6.68,84,100,0.0,overcast clouds
635,Atasu,KZ,2022-02-03 23:13:24,48.6814,71.6433,-0.45,83,1,4.99,clear sky
636,Santa Isabel Do Rio Negro,BR,2022-02-03 23:13:24,-0.4139,-65.0192,75.58,93,100,2.46,overcast clouds
637,Nelson Bay,AU,2022-02-03 23:13:25,-32.7167,152.15,68.29,88,49,1.99,scattered clouds
638,Batticaloa,LK,2022-02-03 23:13:25,7.7102,81.6924,74.35,79,14,2.46,few clouds
639,Evensk,RU,2022-02-03 23:13:25,61.95,159.2333,10.81,49,72,20.78,broken clouds
640,Benghazi,LY,2022-02-03 23:13:26,32.1167,20.0667,56.28,56,98,28.32,overcast clouds
641,Sao Luiz Gonzaga,BR,2022-02-03 23:13:26,-28.4083,-54.9608,70.05,93,98,11.77,moderate rain
642,Joppatowne,US,2022-02-03 23:09:28,39.4579,-76.3552,50.14,95,100,0.0,mist
643,Bac Lieu,VN,2022-02-03 23:14:27,9.285,105.7244,77.49,83,27,19.48,scattered clouds
644,Springbok,ZA,2022-02-03 23:14:27,-29.6643,17.8865,64.76,56,0,5.32,clear sky
645,Praia,CV,2022-02-03 23:14:27,14.9215,-23.5087,73.94,40,0,6.91,clear sky
646,Corinto,GR,2022-02-03 23:14:28,37.9407,22.9573,46.89,71,66,1.01,broken clouds
647,Waingapu,ID,2022-02-03 23:14:28,-9.6567,120.2641,79.3,82,85,10.78,overcast clouds
648,Lovozero,RU,2022-02-03 23:14:28,68.005,35.0117,3.61,98,100,2.91,overcast clouds
649,Kalianget,ID,2022-02-03 23:14:29,-7.05,113.9333,78.17,84,96,6.8,overcast clouds
650,Bonfim,BR,2022-02-03 23:14:29,3.0833,-59.95,85.64,49,67,10.11,broken clouds
651,Talcahuano,CL,2022-02-03 23:14:29,-36.7167,-73.1167,67.68,68,0,8.05,clear sky
652,Comodoro Rivadavia,AR,2022-02-03 23:10:32,-45.8667,-67.5,62.46,88,0,9.22,clear sky
653,Tessalit,ML,2022-02-03 23:14:03,20.1986,1.0114,61.52,14,55,12.55,broken clouds
654,Derzhavinsk,KZ,2022-02-03 23:14:30,51.1,66.3167,6.62,85,67,7.09,broken clouds
655,Kindu,CD,2022-02-03 23:14:30,-2.95,25.95,68.2,100,100,1.97,overcast clouds
656,Bud,US,2022-02-03 23:14:31,39.447,-86.1758,21.85,93,100,18.63,snow
657,Clyde River,CA,2022-02-03 23:12:44,70.4692,-68.5914,-9.17,77,100,36.82,heavy snow
658,Bridlington,GB,2022-02-03 23:14:31,54.0831,-0.1919,49.28,79,100,23.29,overcast clouds
659,Ambulu,ID,2022-02-03 23:14:32,-8.345,113.6058,75.45,88,93,3.58,light rain
660,Cabedelo,BR,2022-02-03 23:14:32,-6.9811,-34.8339,83.07,72,92,14.85,overcast clouds
661,Walla Walla,US,2022-02-03 23:13:20,46.0646,-118.343,51.08,82,100,1.99,overcast clouds
662,Acapulco,MX,2022-02-03 23:11:12,16.8634,-99.8901,82.22,65,20,8.05,few clouds
663,Kandrian,PG,2022-02-03 23:14:33,-6.2167,149.55,80.22,78,100,18.1,overcast clouds
664,Arlit,NE,2022-02-03 23:14:33,18.7369,7.3853,57.25,17,1,8.37,clear sky
665,Tongling,CN,2022-02-03 23:14:33,30.95,117.7833,37.8,92,100,2.28,overcast clouds
666,Goderich,CA,2022-02-03 23:13:00,43.7501,-81.7165,15.91,84,100,16.37,overcast clouds
667,Walvis Bay,NA,2022-02-03 23:14:34,-22.9575,14.5053,68.09,78,0,12.12,clear sky
668,Maxixe,MZ,2022-02-03 23:14:34,-23.8597,35.3472,76.14,86,0,6.49,clear sky
669,Zyryanka,RU,2022-02-03 23:14:35,65.75,150.85,-29.87,100,99,5.1,overcast clouds
670,Sinnamary,GF,2022-02-03 23:14:35,5.3833,-52.95,76.66,88,84,11.81,broken clouds
671,Shenjiamen,CN,2022-02-03 23:14:35,29.9576,122.298,44.04,65,96,13.58,overcast clouds
672,Charters Towers,AU,2022-02-03 23:14:36,-20.1,146.2667,74.91,90,100,3.2,overcast clouds
673,Fort Nelson,CA,2022-02-03 23:14:36,58.8053,-122.7002,-11.61,77,100,5.75,light snow
674,Groningen,NL,2022-02-03 23:10:00,53.25,6.75,45.03,92,100,5.01,overcast clouds
675,Coihaique,CL,2022-02-03 23:14:36,-45.5752,-72.0662,66.15,52,75,6.91,broken clouds
676,Brantford,CA,2022-02-03 23:10:18,43.1334,-80.2664,17.67,88,100,3.0,overcast clouds
677,Yurimaguas,PE,2022-02-03 23:14:37,-5.9,-76.0833,79.77,71,96,3.6,overcast clouds
678,Wattegama,LK,2022-02-03 23:14:37,6.7989,81.4808,67.71,93,1,2.86,clear sky
679,Sao Francisco De Assis,BR,2022-02-03 23:14:38,-29.5503,-55.1311,70.88,90,98,8.3,overcast clouds
680,Ures,MX,2022-02-03 23:14:38,29.4333,-110.4,65.7,10,0,6.08,clear sky
681,Abu Samrah,SY,2022-02-03 23:14:38,35.3029,37.1841,46.22,72,35,6.24,scattered clouds
682,Mikhaylovka,RU,2022-02-03 23:14:39,50.06,43.2379,35.78,100,100,10.04,moderate rain
683,Serdobsk,RU,2022-02-03 23:14:39,52.4586,44.2169,32.09,100,100,5.12,snow
684,Vostochnyy,RU,2022-02-03 23:14:39,55.8167,37.8667,21.47,97,100,3.11,snow
685,Ban Nahin,LA,2022-02-03 23:14:40,18.2418,104.2122,58.87,88,32,4.72,scattered clouds
686,Porto De Moz,BR,2022-02-03 23:14:40,-1.7483,-52.2383,74.53,96,100,3.29,moderate rain
687,Hobyo,SO,2022-02-03 23:14:41,5.3505,48.5268,75.96,74,37,17.56,scattered clouds
688,Green River,US,2022-02-03 23:13:01,41.5286,-109.4662,27.0,55,6,16.55,clear sky
689,Gladstone,AU,2022-02-03 23:14:41,-23.85,151.25,78.78,69,100,11.5,overcast clouds
690,Umm Kaddadah,SD,2022-02-03 23:15:41,13.6017,26.6876,69.73,16,6,18.77,clear sky
691,Anloga,GH,2022-02-03 23:15:42,5.7947,0.8973,80.94,81,1,9.46,clear sky
692,Loandjili,CG,2022-02-03 23:15:42,-4.7561,11.8578,78.28,76,85,3.51,overcast clouds
693,Kimberley,ZA,2022-02-03 23:15:43,-28.7323,24.7623,64.09,88,86,4.61,overcast clouds
694,Rocha,UY,2022-02-03 23:15:43,-34.4833,-54.3333,70.72,95,100,3.89,overcast clouds
695,Gold Coast,AU,2022-02-03 23:11:39,-28.0,153.4333,81.19,79,75,11.99,broken clouds
696,Andenes,NO,2022-02-03 23:11:46,69.3143,16.1194,21.18,63,57,25.32,broken clouds
697,Lincoln,US,2022-02-03 23:13:37,40.8,-96.667,20.39,32,0,1.01,clear sky
698,Taloqan,AF,2022-02-03 23:15:44,36.7361,69.5345,35.04,45,0,6.76,clear sky
699,Hornepayne,CA,2022-02-03 23:15:44,49.2138,-84.7705,-11.0,92,26,2.44,scattered clouds
700,Winnemucca,US,2022-02-03 23:15:45,40.973,-117.7357,42.85,36,0,10.36,clear sky
701,Beloha,MG,2022-02-03 23:15:45,-25.1667,45.05,72.66,91,24,12.55,few clouds
702,North Branch,US,2022-02-03 23:15:45,45.5113,-92.9802,5.09,55,6,2.89,clear sky
703,Mantua,IT,2022-02-03 23:15:46,45.1667,10.7833,47.48,88,100,1.99,overcast clouds
704,Sesheke,ZM,2022-02-03 23:15:46,-17.4759,24.2968,66.54,90,98,2.51,overcast clouds
705,Aniva,RU,2022-02-03 23:15:47,46.7144,142.5294,14.11,79,99,16.89,overcast clouds
706,Paraiso,CR,2022-02-03 23:15:47,9.8383,-83.8656,74.16,73,39,3.13,scattered clouds
707,Atyrau,KZ,2022-02-03 23:15:47,47.1167,51.8833,37.42,87,95,22.37,mist
